,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
10084338,2037,2020-11-10 20:38:58.8970,2020-11-10 21:12:56.2130,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,37078,Customer,1995,2
10094034,1536,2020-11-11 06:32:10.0510,2020-11-11 06:57:46.8560,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,37078,Subscriber,1992,1
10133893,235,2020-11-11 19:03:36.6680,2020-11-11 19:07:32.6280,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,3116,Huron St & Franklin St,40.73266,-73.95826,37078,Subscriber,1984,1
10134583,2843,2020-11-11 19:43:34.4180,2020-11-11 20:30:57.7460,3116,Huron St & Franklin St,40.73266,-73.95826,453,W 22 St & 8 Ave,40.74475148,-73.99915362,37078,Subscriber,1987,1
10135666,260,2020-11-11 21:18:25.9660,2020-11-11 21:22:46.3760,453,W 22 St & 8 Ave,40.74475148,-73.99915362,489,10 Ave & W 28 St,40.75066386,-74.00176802,37078,Customer,1992,1
10137342,1040,2020-11-11 23:34:01.5510,2020-11-11 23:51:22.0400,489,10 Ave & W 28 St,40.75066386,-74.00176802,3918,Avenue D & E 8 St,40.72387,-73.975767,37078,Customer,1969,0
10138174,1310,2020-11-12 01:41:04.2530,2020-11-12 02:02:54.6990,3918,Avenue D & E 8 St,40.72387,-73.975767,494,W 26 St & 8 Ave,40.74734825,-73.99723551,37078,Customer,1969,0
10138606,252,2020-11-12 05:33:44.2060,2020-11-12 05:37:57.0530,494,W 26 St & 8 Ave,40.74734825,-73.99723551,3813,W 20 St & 10 Ave,40.745686,-74.005141,37078,Subscriber,1990,1
10142859,1442,2020-11-12 09:02:29.9980,2020-11-12 09:26:32.7290,3813,W 20 St & 10 Ave,40.745686,-74.005141,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,37078,Subscriber,1990,1
10177639,1082,2020-11-12 23:15:59.4580,2020-11-12 23:34:01.8720,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,3598,Newton Rd & 44 St,40.7595701,-73.9142678,37078,Subscriber,1972,1
10202294,1754,2020-11-13 16:24:36.8550,2020-11-13 16:53:51.0680,3598,Newton Rd & 44 St,40.7595701,-73.9142678,3823,Beaver St & Fayette St,40.70099,-73.93921,37078,Subscriber,1988,1
10205948,598,2020-11-13 17:05:09.2110,2020-11-13 17:15:07.5350,3823,Beaver St & Fayette St,40.70099,-73.93921,3085,Roebling St & N 4 St,40.71469,-73.95739,37078,Subscriber,1993,2
10207978,1514,2020-11-13 17:27:19.0630,2020-11-13 17:52:33.8700,3085,Roebling St & N 4 St,40.71469,-73.95739,3412,Pacific St & Nevins St,40.6853761,-73.98302136,37078,Subscriber,1986,1
10215676,1204,2020-11-13 19:01:23.9460,2020-11-13 19:21:28.7830,3412,Pacific St & Nevins St,40.6853761,-73.98302136,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,37078,Customer,1969,0
10217524,743,2020-11-13 19:27:21.7340,2020-11-13 19:39:45.6210,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,3411,Bond St & Bergen St,40.6849668,-73.98620772,37078,Customer,1989,2
10366284,580,2020-11-16 10:02:47.3650,2020-11-16 10:12:27.9030,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,4040,Madison Ave & E 26 St,40.742684734875695,-73.98671329021454,37078,Customer,1987,2
10377467,457,2020-11-16 13:45:36.7820,2020-11-16 13:53:14.1030,4040,Madison Ave & E 26 St,40.742684734875695,-73.98671329021454,453,W 22 St & 8 Ave,40.74475148,-73.99915362,37078,Subscriber,1977,1
10378551,739,2020-11-16 14:02:51.8000,2020-11-16 14:15:11.6710,453,W 22 St & 8 Ave,40.74475148,-73.99915362,447,8 Ave & W 52 St,40.76370739,-73.9851615,37078,Subscriber,1981,1
10379558,472,2020-11-16 14:18:17.9300,2020-11-16 14:26:10.3820,447,8 Ave & W 52 St,40.76370739,-73.9851615,3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,37078,Subscriber,1981,1
10383965,251,2020-11-16 15:21:32.3650,2020-11-16 15:25:43.6590,3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,529,W 42 St & 8 Ave,40.7575699,-73.99098507,37078,Subscriber,1982,0
10410332,770,2020-11-16 23:10:23.9520,2020-11-16 23:23:14.5530,529,W 42 St & 8 Ave,40.7575699,-73.99098507,454,E 51 St & 1 Ave,40.75455731,-73.96592976,37078,Subscriber,1980,1
10414351,325,2020-11-17 07:14:11.8730,2020-11-17 07:19:37.1040,454,E 51 St & 1 Ave,40.75455731,-73.96592976,3141,1 Ave & E 68 St,40.76500525,-73.95818491,37078,Subscriber,1992,1
10415049,752,2020-11-17 07:28:24.9860,2020-11-17 07:40:57.8700,3141,1 Ave & E 68 St,40.76500525,-73.95818491,4043,W 78 St & Amsterdam Ave,40.782535857724106,-73.97908508777618,37078,Subscriber,1991,2
10415985,1570,2020-11-17 07:43:14.4310,2020-11-17 08:09:24.5480,4043,W 78 St & Amsterdam Ave,40.782535857724106,-73.97908508777618,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,37078,Subscriber,1988,1
10420169,909,2020-11-17 08:42:20.1330,2020-11-17 08:57:29.2480,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,458,11 Ave & W 27 St,40.751396,-74.005226,37078,Subscriber,1971,1
10422557,1362,2020-11-17 09:18:02.9520,2020-11-17 09:40:45.3880,458,11 Ave & W 27 St,40.751396,-74.005226,320,Leonard St & Church St,40.717571,-74.005549,37078,Subscriber,1990,1
10424752,696,2020-11-17 10:00:41.0920,2020-11-17 10:12:17.2580,320,Leonard St & Church St,40.717571,-74.005549,3708,W 13 St & 5 Ave,40.735445,-73.99431,37078,Subscriber,1957,1
10429686,389,2020-11-17 11:52:05.6750,2020-11-17 11:58:35.4380,3708,W 13 St & 5 Ave,40.735445,-73.99431,442,W 27 St & 7 Ave,40.746647,-73.993915,37078,Subscriber,1985,1
10430764,321,2020-11-17 12:14:46.9710,2020-11-17 12:20:08.0770,442,W 27 St & 7 Ave,40.746647,-73.993915,526,E 33 St & 5 Ave,40.74765947,-73.98490707,37078,Subscriber,1984,1
10438866,643,2020-11-17 14:38:11.9300,2020-11-17 14:48:55.2290,526,E 33 St & 5 Ave,40.74765947,-73.98490707,468,Broadway & W 56 St,40.7652654,-73.98192338,37078,Subscriber,1977,1
10440540,279,2020-11-17 15:06:05.1390,2020-11-17 15:10:44.8730,468,Broadway & W 56 St,40.7652654,-73.98192338,495,W 47 St & 10 Ave,40.76269882,-73.99301222,37078,Subscriber,1998,1
10444316,344,2020-11-17 16:04:38.3980,2020-11-17 16:10:22.7730,495,W 47 St & 10 Ave,40.76269882,-73.99301222,3735,W 30 St & 10 Ave,40.752694,-74.002353,37078,Subscriber,1955,1
10445284,556,2020-11-17 16:18:09.6350,2020-11-17 16:27:26.1820,3735,W 30 St & 10 Ave,40.752694,-74.002353,168,W 18 St & 6 Ave,40.73971301,-73.99456405,37078,Subscriber,1966,2
10446547,1277,2020-11-17 16:35:00.9500,2020-11-17 16:56:18.9120,168,W 18 St & 6 Ave,40.73971301,-73.99456405,4075,Central Park West & W 85 St,40.78476,-73.969862,37078,Subscriber,1963,2
10448274,491,2020-11-17 16:57:23.4050,2020-11-17 17:05:34.7500,4075,Central Park West & W 85 St,40.78476,-73.969862,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,37078,Subscriber,1963,2
10480178,778,2020-11-18 11:38:26.6320,2020-11-18 11:51:24.9930,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,37078,Subscriber,1991,1
10481099,448,2020-11-18 12:01:32.2460,2020-11-18 12:09:01.0540,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,37078,Subscriber,1984,1
10489770,123,2020-11-18 15:09:41.5980,2020-11-18 15:11:45.1170,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,37078,Subscriber,2000,1
10495164,140,2020-11-18 16:45:36.3880,2020-11-18 16:47:57.3030,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,37078,Subscriber,1956,1
10508700,718,2020-11-18 22:41:07.2350,2020-11-18 22:53:05.8310,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,477,W 41 St & 8 Ave,40.75640548,-73.9900262,37078,Subscriber,1990,1
10510136,616,2020-11-19 05:22:41.7530,2020-11-19 05:32:58.0470,477,W 41 St & 8 Ave,40.75640548,-73.9900262,536,1 Ave & E 30 St,40.74144387,-73.97536082,37078,Subscriber,1981,1
10514054,955,2020-11-19 08:01:12.7560,2020-11-19 08:17:08.7110,536,1 Ave & E 30 St,40.74144387,-73.97536082,3814,E 56 St & Madison Ave,40.761573,-73.972628,37078,Subscriber,1993,2
10525452,346,2020-11-19 12:06:56.2570,2020-11-19 12:12:42.7150,3814,E 56 St & Madison Ave,40.761573,-73.972628,440,E 45 St & 3 Ave,40.75255434,-73.97282625,37078,Customer,1991,2
10526486,411,2020-11-19 12:28:29.5220,2020-11-19 12:35:21.4550,440,E 45 St & 3 Ave,40.75255434,-73.97282625,3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,37078,Subscriber,1987,1
10536297,884,2020-11-19 15:21:52.2460,2020-11-19 15:36:36.6140,3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,3140,1 Ave & E 78 St,40.77140426,-73.9535166,37078,Customer,1992,2
10541706,700,2020-11-19 16:39:46.4740,2020-11-19 16:51:26.5170,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959595,37078,Subscriber,1995,2
10542611,1797,2020-11-19 16:51:48.5510,2020-11-19 17:21:45.9110,3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959595,3141,1 Ave & E 68 St,40.76500525,-73.95818491,37078,Subscriber,1995,2
10545052,1922,2020-11-19 17:22:01.0230,2020-11-19 17:54:03.6120,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3944,Convent Ave & W 135 St,40.818215,-73.950988,37078,Subscriber,1976,2
10549706,1082,2020-11-19 18:22:23.4770,2020-11-19 18:40:25.6260,3944,Convent Ave & W 135 St,40.818215,-73.950988,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,37078,Subscriber,1997,2
10556453,820,2020-11-19 20:23:55.7240,2020-11-19 20:37:36.4560,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,37078,Subscriber,1991,1
10558286,1148,2020-11-19 21:27:31.0460,2020-11-19 21:46:39.7760,3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,3598,Newton Rd & 44 St,40.7595701,-73.9142678,37078,Subscriber,1990,1
10561079,1495,2020-11-20 00:35:28.3150,2020-11-20 01:00:23.4920,3598,Newton Rd & 44 St,40.7595701,-73.9142678,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,37078,Subscriber,1985,1
10561683,1475,2020-11-20 04:18:30.1260,2020-11-20 04:43:05.3750,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,152,Warren St & W Broadway,40.71473993,-74.00910627,37078,Customer,1987,1
10567250,449,2020-11-20 08:17:41.0680,2020-11-20 08:25:10.2740,152,Warren St & W Broadway,40.71473993,-74.00910627,328,Watts St & Greenwich St,40.72405549,-74.00965965,37078,Subscriber,1989,1
10570377,258,2020-11-20 09:06:31.3490,2020-11-20 09:10:50.2450,328,Watts St & Greenwich St,40.72405549,-74.00965965,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,37078,Subscriber,1958,2
10572539,877,2020-11-20 09:47:09.9350,2020-11-20 10:01:47.0350,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,432,E 7 St & Avenue A,40.72621788,-73.98379855,37078,Subscriber,1992,2
10585870,700,2020-11-20 13:28:27.3640,2020-11-20 13:40:07.3950,432,E 7 St & Avenue A,40.72621788,-73.98379855,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,37078,Subscriber,1984,1
10587136,1314,2020-11-20 13:44:32.8360,2020-11-20 14:06:27.6370,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,316,Fulton St & William St,40.70955958,-74.00653609,37078,Subscriber,1978,1
10593716,1167,2020-11-20 15:00:05.0280,2020-11-20 15:19:32.6050,316,Fulton St & William St,40.70955958,-74.00653609,471,Grand St & Havemeyer St,40.71286844,-73.95698119,37078,Customer,1969,0
10600765,1429,2020-11-20 16:09:54.7210,2020-11-20 16:33:44.5490,471,Grand St & Havemeyer St,40.71286844,-73.95698119,3812,University Pl & E 14 St,40.734814,-73.992085,37078,Subscriber,1982,1
10615066,1208,2020-11-20 18:31:16.7550,2020-11-20 18:51:24.8760,3812,University Pl & E 14 St,40.734814,-73.992085,2008,Little West St & 1 Pl,40.70569254,-74.01677685,37078,Subscriber,1974,1
10617502,488,2020-11-20 19:01:10.2270,2020-11-20 19:09:19.1430,2008,Little West St & 1 Pl,40.70569254,-74.01677685,376,John St & William St,40.70862144,-74.00722156,37078,Subscriber,1983,2
10618684,2525,2020-11-20 19:15:56.5220,2020-11-20 19:58:02.1830,376,John St & William St,40.70862144,-74.00722156,3817,Withers St & Kingsland Ave,40.71773,-73.94051,37078,Subscriber,1975,1
